ADM1_CODE;ADM1_NAME;ADM0_CODE;ADM0_NAME
2168;Zeeland;177;Netherlands
2169;Zuid-holland;177;Netherlands
2170;Administrative unit not available;178;New Caledonia (Fr.)
2171;Auckland;179;New Zealand
2172;Bay Of Plenty;179;New Zealand
2173;Canterbury;179;New Zealand
2174;East Cape;179;New Zealand
2175;Hawke's Bay;179;New Zealand
2176;Nelson-marlborough;179;New Zealand
2177;Northland;179;New Zealand
2178;Otago;179;New Zealand
2179;Southland;179;New Zealand
2180;Taranaki;179;New Zealand
2181;Waikato;179;New Zealand
2182;Wanganui-manawatu;179;New Zealand
2183;Wellington;179;New Zealand
2184;Westland;179;New Zealand
2185;Atlantico Norte;180;Nicaragua
2186;Atlantico Sur;180;Nicaragua
2187;Boaco;180;Nicaragua
2188;Carazo;180;Nicaragua
2189;Chinandega;180;Nicaragua
2190;Chontales;180;Nicaragua
2191;Esteli;180;Nicaragua
2192;Granada;180;Nicaragua
2193;Jinotega;180;Nicaragua
2194;Leon;180;Nicaragua
2195;Madriz;180;Nicaragua
2196;Managua;180;Nicaragua
2197;Masaya;180;Nicaragua
2198;Matagalpa;180;Nicaragua
2199;Nueva Segovia;180;Nicaragua
2200;Rio San Juan;180;Nicaragua
2201;Rivas;180;Nicaragua
2202;Agadez;181;Niger
2203;Diffa;181;Niger
2204;Dosso;181;Niger
2205;Maradi;181;Niger
2206;Niamey;181;Niger
2207;Tahoua;181;Niger
2208;Tillaberi;181;Niger
2209;Zinder;181;Niger
2211;Adamawa;182;Nigeria
2212;Akwa Ibom;182;Nigeria
2213;Anambra;182;Nigeria
2215;Benue;182;Nigeria
2216;Borno;182;Nigeria
2217;Cross River;182;Nigeria
2218;Delta;182;Nigeria
2219;Edo;182;Nigeria
2221;Abuja;182;Nigeria
2222;Imo;182;Nigeria
2223;Jigawa;182;Nigeria
2224;Kaduna;182;Nigeria
2225;Kano;182;Nigeria
2226;Katsina;182;Nigeria
2227;Kebbi;182;Nigeria
2228;Kogi;182;Nigeria
2229;Kwara;182;Nigeria
2230;Lagos;182;Nigeria
2231;Niger;182;Nigeria
2232;Ogun;182;Nigeria
2234;Osun;182;Nigeria
2235;Oyo;182;Nigeria
2239;Taraba;182;Nigeria
2240;Yobe;182;Nigeria
2241;Administrative unit not available;183;Niue (N.Z.)
2242;Administrative unit not available;184;Norfolk Island (Aus.)
2243;Administrative unit not available;185;Northern Mariana Islands (U.S.)
2244;Akershus;186;Norway
2245;Aust-agder;186;Norway
2246;Buskerud;186;Norway
2247;Finnmark;186;Norway
2248;Hedmark;186;Norway
2249;Hordaland;186;Norway
2250;Moere Og Romsdal;186;Norway
2251;Nord-troendelag;186;Norway
2252;Nordland;186;Norway
2253;Oestfold;186;Norway
2254;Oppland;186;Norway
2255;Oslo;186;Norway
2256;Rogaland;186;Norway
2257;Soer-Troendelag;186;Norway
2258;Sogn og Fjordane;186;Norway
2259;Telemark;186;Norway
2260;Troms;186;Norway
2261;Vest-Agder;186;Norway
2262;Vestfold;186;Norway
2263;A Dakhliya;187;Oman
2264;A Sharqiya;187;Oman
2265;Al Batnah;187;Oman
2266;Al Dhahira;187;Oman
2267;Al Wusta;187;Oman
2268;Dhofar;187;Oman
2269;Musandam;187;Oman
2270;Muscat;187;Oman
2271;Name Unknown;187;Oman
2272;Balochistan;188;Pakistan
2273;Federally Administered Tribal Areas;188;Pakistan
2274;Islamabad;188;Pakistan
2275;North-West Frontier;188;Pakistan
2276;Punjab;188;Pakistan
2277;Sindh;188;Pakistan
2278;Administrative unit not available;189;Palau
2279;Administrative unit not available;190;Palmyra Atoll (U.S.)
2282;Cocl├®;191;Panama
2283;Col├│n;191;Panama
2284;Kuna Yala;191;Panama
2286;Herrera;191;Panama
2287;Los Santos;191;Panama
2288;Panam├í;191;Panama
2290;Central;192;Papua New Guinea
2291;Chimbu;192;Papua New Guinea
2292;East New Britain;192;Papua New Guinea
2293;East Sepik;192;Papua New Guinea
2294;Eastern Highlands;192;Papua New Guinea
2295;Enga;192;Papua New Guinea
2296;Gulf;192;Papua New Guinea
2297;Madang;192;Papua New Guinea
2298;Manus;192;Papua New Guinea
2299;Milne Bay;192;Papua New Guinea
2300;Morobe;192;Papua New Guinea
2301;National Capital District;192;Papua New Guinea
2302;New Ireland;192;Papua New Guinea
2303;Northern;192;Papua New Guinea
2304;Northern Solomons;192;Papua New Guinea
2305;Southern Highlands;192;Papua New Guinea
2306;West New Britain;192;Papua New Guinea
2307;West Sepik;192;Papua New Guinea
2308;Western;192;Papua New Guinea
2309;Western Highlands;192;Papua New Guinea
2311;Alto Paraguay;194;Paraguay
2312;Alto Parana;194;Paraguay
2313;Amambay;194;Paraguay
2314;Boqueron;194;Paraguay
2315;Caaguazu;194;Paraguay
2316;Caazapa;194;Paraguay
2317;Canindeyu;194;Paraguay
2318;Central;194;Paraguay
2319;Concepcion;194;Paraguay
2320;Cordillera;194;Paraguay
2321;Guaira;194;Paraguay
2322;Itapua;194;Paraguay
2323;Misiones;194;Paraguay
2324;Neembucu;194;Paraguay
2325;Paraguari;194;Paraguay
2326;Presidente Hayes;194;Paraguay
2327;San Pedro;194;Paraguay
2328;Amazonas;195;Peru
2329;Ancash;195;Peru
2330;Apur├¡mac;195;Peru
2331;Arequipa;195;Peru
2332;Ayacucho;195;Peru
2333;Cajamarca;195;Peru
2334;Callao;195;Peru
2335;Cusco;195;Peru
2336;Huancavelica;195;Peru
2337;Hu├ínuco;195;Peru
2338;Ica;195;Peru
2339;Jun├¡n;195;Peru
2340;La Libertad;195;Peru
2341;Lambayeque;195;Peru
2342;Lima;195;Peru
2343;Loreto;195;Peru
2344;Madre de Dios;195;Peru
2345;Moquegua;195;Peru
2346;Pasco;195;Peru
2347;Piura;195;Peru
2348;Puno;195;Peru
2349;San Mart├¡n;195;Peru
2350;Tacna;195;Peru
2351;Tumbes;195;Peru
2352;Ucayali;195;Peru
2354;Cordillera Administrative region (CAR);196;Philippines
2355;National Capital region (NCR);196;Philippines
2356;Region I (Ilocos region);196;Philippines
2357;Region II (Cagayan Valley);196;Philippines
2361;Region V (Bicol region);196;Philippines
2362;Region VI (Western Visayas);196;Philippines
2363;Region VII (Central Visayas);196;Philippines
2364;Region VIII (Eastern Visayas);196;Philippines
2368;Region XIII (Caraga);196;Philippines
2369;Administrative unit not available;197;Pitcairn Islands (U.K.)
2370;Dolnoslaskie;198;Poland
2371;Kujawsko-Pomorskie;198;Poland
2372;Lodzkie;198;Poland
2373;Lubeiskie;198;Poland
2374;Lubuskie;198;Poland
2375;Malopolske;198;Poland
2376;Mazowieckie;198;Poland
2377;Opolskie;198;Poland
2378;Podkarpackie;198;Poland
2379;Podlaskie;198;Poland
2380;Pomorskie;198;Poland
2381;Slaskie;198;Poland
2382;Swietokrzyskie;198;Poland
2383;Warminsko-Mazurskie;198;Poland
2384;Wielkopolskie;198;Poland
2385;Zachodnio-Pomorskie;198;Poland
2386;Aveiro;199;Portugal
2387;Beja;199;Portugal
2388;Braga;199;Portugal
2389;Braganca;199;Portugal
2390;Castelo Branco;199;Portugal
2391;Coimbra;199;Portugal
2392;Evora;199;Portugal
2393;Faro;199;Portugal
2394;Guarda;199;Portugal
2395;Ilha Da Graciosa (acores);74578;Azores Islands (Por.)
2397;Ilha Das Flores (acores);74578;Azores Islands (Por.)
2398;Ilha De Santa Maria (acores);74578;Azores Islands (Por.)
2399;Ilha De Sao Jorge (acores);74578;Azores Islands (Por.)
2400;Ilha De Sao Miguel (acores);74578;Azores Islands (Por.)
2401;Ilha Do Corvo (acores);74578;Azores Islands (Por.)
2402;Ilha Do Faial (acores);74578;Azores Islands (Por.)
2403;Ilha Do Pico (acores);74578;Azores Islands (Por.)
2404;Ilha Terceira (acores);74578;Azores Islands (Por.)
2405;Leiria;199;Portugal
2406;Lisboa;199;Portugal
2407;Portalegre;199;Portugal
2408;Porto;199;Portugal
2409;Santarem;199;Portugal
2410;Setubal;199;Portugal
2411;Viana Do Castelo;199;Portugal
2412;Vila Real;199;Portugal
2413;Viseu;199;Portugal
2414;Aguadilla;200;Puerto Rico (U.S.)
2415;Arecibo;200;Puerto Rico (U.S.)
2416;Bayamon;200;Puerto Rico (U.S.)
2417;Guayama;200;Puerto Rico (U.S.)
2418;Humacao;200;Puerto Rico (U.S.)
2419;Mayaguez;200;Puerto Rico (U.S.)
2420;Ponce;200;Puerto Rico (U.S.)
2421;San Juan;200;Puerto Rico (U.S.)
2422;Ad Dawhah;201;Qatar
2423;Al Ghuwayriyah;201;Qatar
2424;Al Jumayliyah;201;Qatar
2425;Al Khawr;201;Qatar
2426;Al-wakrah;201;Qatar
2427;Ar Rayyan;201;Qatar
2428;Ash Shamal;201;Qatar
2429;Jarayan Al Batnah;201;Qatar
2430;Umm Salal;201;Qatar
2431;Cheju-do;202;Republic of Korea
2432;Chollabuk-do;202;Republic of Korea
2433;Chollanam-do;202;Republic of Korea
2434;Chungchongbuk-do;202;Republic of Korea
2435;Chungchongnam-do;202;Republic of Korea
2436;Inchon;202;Republic of Korea
2437;Kang-won-do;202;Republic of Korea
2438;Kwangju;202;Republic of Korea
2439;Kyonggi-do;202;Republic of Korea
2440;Kyongsangbuk-do;202;Republic of Korea
2441;Kyongsangnam-do;202;Republic of Korea
2442;Pusan;202;Republic of Korea
2443;Seoul;202;Republic of Korea
2444;Taegu;202;Republic of Korea
2445;Taejon;202;Republic of Korea
2446;Alba;203;Romania
2447;Arad;203;Romania
2448;Arges;203;Romania
2449;Bacau;203;Romania
2450;Bihor;203;Romania
2451;Bistrita-nasaud;203;Romania
2452;Botosani;203;Romania
2453;Braila;203;Romania
2454;Brasov;203;Romania
2455;Bucuresti;203;Romania
2456;Buzau;203;Romania
2457;Calarasi;203;Romania
2458;Caras-severin;203;Romania
2459;Cluj;203;Romania
2460;Constanta;203;Romania
2461;Covasna;203;Romania
2462;Dimbovita;203;Romania
2463;Dolj;203;Romania
2464;Galati;203;Romania
2465;Giurgiu;203;Romania
2466;Gorj;203;Romania
2467;Harghita;203;Romania
2468;Hunedoara;203;Romania
2469;Ialomita;203;Romania
2470;Iasi;203;Romania
2471;Maramures;203;Romania
2472;Mehedinti;203;Romania
2473;Mures;203;Romania
2474;Neamt;203;Romania
2475;Olt;203;Romania
2476;Prahova;203;Romania
2477;Salaj;203;Romania
2478;Satu Mare;203;Romania
2479;Sibiu;203;Romania
2480;Suceava;203;Romania
2481;Teleorman;203;Romania
2482;Timis;203;Romania
2483;Tulcea;203;Romania
2484;Vaslui;203;Romania
2485;Vilcea;203;Romania
2486;Vrancea;203;Romania
2487;Adygeya Rep.;204;Russian Federation
2488;Aginskiy Buryatskiy A. Okrug;204;Russian Federation
2489;Altay Rep.;204;Russian Federation
2490;Altayskiy Kray;204;Russian Federation
2491;Amurskaya Oblast;204;Russian Federation
2492;Arkhangelskaya Oblast;204;Russian Federation
2493;Astrakhanskaya Oblast;204;Russian Federation
2494;Bashkortostan Rep.;204;Russian Federation
2495;Belgorodskaya Oblast;204;Russian Federation
2496;Bryanskaya Oblast;204;Russian Federation
2497;Buryatiya Rep.;204;Russian Federation
2498;Chechnya Rep.;204;Russian Federation
2499;Chelyabinskaya Oblast;204;Russian Federation
2500;Chitinskaya Oblast;204;Russian Federation
2501;Chukotskiy Okrug;204;Russian Federation
2502;Chuvashiya Rep.;204;Russian Federation
2503;Dagestan Rep.;204;Russian Federation
2504;Evenkiyskiy Okrug;204;Russian Federation
2505;Ingushetiya Rep.;204;Russian Federation
2506;Irkutskaya Oblast;204;Russian Federation
2507;Ivanovskaya Oblast;204;Russian Federation
2508;Kabardino-balkariya Rep.;204;Russian Federation
2509;Kaliningradskaya Oblast;204;Russian Federation
2510;Kalmykiya Rep.;204;Russian Federation
2511;Kaluzhskaya Oblast;204;Russian Federation
2512;Kamchatskaya Oblast;204;Russian Federation
2513;Karatchayevo-cherkesiya Rep.;204;Russian Federation
2514;Karelya Rep.;204;Russian Federation
2515;Kemerovskaya Oblast;204;Russian Federation
2516;Khabarovskiy Kray;204;Russian Federation
2517;Khakasiya Rep.;204;Russian Federation
2518;Khanty-mansyiskiy Okrug;204;Russian Federation
2519;Kirovskaya Oblast;204;Russian Federation
2520;Komi Rep.;204;Russian Federation
2521;Komi-permyatskiy Okrug;204;Russian Federation
2522;Koryakskiy Okrug;204;Russian Federation
2523;Kostromskaya Oblast;204;Russian Federation
2524;Krasnodarskiy Kray;204;Russian Federation
2525;Krasnoyarskiy Kray;204;Russian Federation
2526;Kurganskaya Oblast;204;Russian Federation
2527;Kurskaya Oblast;204;Russian Federation
2528;Administrative unit not available;204;Russian Federation
2529;Leningradskaya Oblast;204;Russian Federation
2530;Lipetskaya Oblast;204;Russian Federation
2531;Magadanskaya Oblast;204;Russian Federation
2532;Mariy-el Rep.;204;Russian Federation
2533;Mordoviya Rep.;204;Russian Federation
2534;Moskovskaya Oblast;204;Russian Federation
2535;Moskva;204;Russian Federation
2536;Murmanskaya Oblast;204;Russian Federation
2537;Name Unknown;204;Russian Federation
2538;Nenetskiy Okrug;204;Russian Federation
2539;Nizhegorodskaya Oblast;204;Russian Federation
2540;Novgorodskaya Oblast;204;Russian Federation
2541;Novosibirskaya Oblast;204;Russian Federation
2542;Omskaya Oblast;204;Russian Federation
2543;Orenburgskaya Oblast;204;Russian Federation
2544;Orlovskaya Oblast;204;Russian Federation
2545;Penzenskaya Oblast;204;Russian Federation
2546;Permskaya Oblast;204;Russian Federation
2547;Primorskiy Kray;204;Russian Federation
2548;Pskovskaya Oblast;204;Russian Federation
2549;Rostovskaya Oblast;204;Russian Federation
2550;Ryazanskaya Oblast;204;Russian Federation
2551;Sakha Rep.;204;Russian Federation
2552;Sakhalinskaya Oblast;204;Russian Federation
2553;Samarskaya Oblast;204;Russian Federation
2554;Sankt-peterburg;204;Russian Federation
2555;Saratovskaya Oblast;204;Russian Federation
2556;Severnaya Osetiya-alaniya Rep.;204;Russian Federation
2557;Smolenskaya Oblast;204;Russian Federation
2558;Stavropolskiy Kray;204;Russian Federation
2559;Sverdlovskaya Oblast;204;Russian Federation
2560;Tambovskaya Oblast;204;Russian Federation
2561;Tatarstan Rep.;204;Russian Federation
2562;Taymyrskiy Okrug;204;Russian Federation
2563;Tomskaya Oblast;204;Russian Federation
2564;Tulskaya Oblast;204;Russian Federation
2565;Tverskaya Oblast;204;Russian Federation
2566;Tyumenskaya Oblast;204;Russian Federation
2567;Tyva Rep.;204;Russian Federation
2568;Udmurtiya Rep.;204;Russian Federation
2569;Ulyanovskaya Oblast;204;Russian Federation
2570;Ustordynskiy Buryatskiy Okrug;204;Russian Federation
2571;Vladimirskaya Oblast;204;Russian Federation
2572;Volgogradskaya Oblast;204;Russian Federation
2573;Vologodskaya Oblast;204;Russian Federation
2574;Voronezhskaya Oblast;204;Russian Federation
2575;Yamalo-nenetskiy Okrug;204;Russian Federation
2576;Yaroslavskaya Oblast;204;Russian Federation
2577;Yevreyskaya A. Oblast;204;Russian Federation
2590;Arrondissement_du_vent;206;R├®union
2591;Arrondissement_souse_le_vent;206;R├®union
2593;Christ Church Nichola Town;208;Saint Kitts and Nevis
2594;Saint Anne Sandy Point;208;Saint Kitts and Nevis
2595;Saint George Basseterre;208;Saint Kitts and Nevis
2596;Saint George Gingerland;208;Saint Kitts and Nevis
2597;Saint James Windward;208;Saint Kitts and Nevis
2598;Saint John Capisterre;208;Saint Kitts and Nevis
2599;Saint John Figtree;208;Saint Kitts and Nevis
2600;Saint Mary Cayon;208;Saint Kitts and Nevis
2601;Saint Paul Capisterre;208;Saint Kitts and Nevis
2602;Saint Paul Charlestown;208;Saint Kitts and Nevis
2603;Saint Peter Basseterre;208;Saint Kitts and Nevis
2604;Saint Thomas Lowland;208;Saint Kitts and Nevis
2605;Saint Thomas Middle Island;208;Saint Kitts and Nevis
2606;Trinity Palmetto Point;208;Saint Kitts and Nevis
2607;Area Under National Administra;209;Saint Lucia
2608;Region Number 1;209;Saint Lucia
2609;Region Number 2;209;Saint Lucia
2610;Region Number 3;209;Saint Lucia
2611;Region Number 4;209;Saint Lucia
2612;Region Number 5;209;Saint Lucia
2613;Region Number 6;209;Saint Lucia
2614;Region Number 7;209;Saint Lucia
2615;Region Number 8;209;Saint Lucia
2618;Administrative unit not available;212;Samoa
2619;Administrative unit not available;213;San Marino
2620;Principe;214;S├úo Tom├® and Pr├¡ncipe
2621;Sao Tome;214;S├úo Tom├® and Pr├¡ncipe
2622;Asir;215;Saudi Arabia
2623;Baha;215;Saudi Arabia
2624;Eastern Province;215;Saudi Arabia
2625;Hail;215;Saudi Arabia
2626;Jawf;215;Saudi Arabia
2627;Jizan;215;Saudi Arabia
2628;Madinah;215;Saudi Arabia
2629;Makkah;215;Saudi Arabia
2630;Najran;215;Saudi Arabia
2631;Northern Frontier;215;Saudi Arabia
2632;Quassim;215;Saudi Arabia
2633;Riyad;215;Saudi Arabia
2634;Tabuk;215;Saudi Arabia
2636;Dakar;217;Senegal
2644;Thies;217;Senegal
2645;Ziguinchor;217;Senegal
2654;Eastern;221;Sierra Leone
2655;Northern;221;Sierra Leone
2656;Southern;221;Sierra Leone
2657;Western Area;221;Sierra Leone
2658;Ang Mo Kio-cheng San;222;Singapore
2659;Bukit Timah;222;Singapore
2660;Central Singapore;222;Singapore
2661;Hougang;222;Singapore
2662;Marine Parade;222;Singapore
2663;Northeast;222;Singapore
2664;Potong Pasir;222;Singapore
2665;Sembawang-hong Kah;222;Singapore
2666;Tanjong Pagar;222;Singapore
2667;Banska Bystrica;223;Slovak Republic
2668;Bratislava;223;Slovak Republic
2669;Kosice;223;Slovak Republic
2670;Nitra;223;Slovak Republic
2671;Presov;223;Slovak Republic
2672;Trencin;223;Slovak Republic
2673;Trnava;223;Slovak Republic
2674;Zilna;223;Slovak Republic
2675;Gorenjska;224;Slovenia
2676;Goriska;224;Slovenia
2677;Jugovzodna Slovenija;224;Slovenia
2678;Koroska;224;Slovenia
2679;Notranjsko-kraska;224;Slovenia
2680;Obalno-kraska;224;Slovenia
2681;Osrednjeslovenska;224;Slovenia
2682;Podravska;224;Slovenia
2683;Pomurska;224;Slovenia
2684;Savinjska;224;Slovenia
2685;Spodnjeposavska;224;Slovenia
2686;Zasavska;224;Slovenia
2687;Administrative unit not available;225;Solomon Islands
2688;Awdal;226;Somalia
2689;Bakool;226;Somalia
2690;Bari;226;Somalia
2691;Bay;226;Somalia
2692;Banadir;226;Somalia
2693;Galgaduud;226;Somalia
2694;Gedo;226;Somalia
2695;Hiraan;226;Somalia
2696;Juba Hoose;226;Somalia
2697;Shabelle Hoose;226;Somalia
2698;Juba Dhexe;226;Somalia
2699;Shabelle Dhexe;226;Somalia
2700;Mudug;226;Somalia
2701;Nugaal;226;Somalia
2702;Sanaag;226;Somalia
2703;Sool;226;Somalia
2704;Togdheer;226;Somalia
2705;Woqooyi Galbeed;226;Somalia
2707;Free State;227;South Africa
2708;Gauteng;227;South Africa
2714;Western Cape;227;South Africa
2715;Administrative unit not available;228;South Georgia and the South Sandwich Islands (U.K.)
2716;Andaluc├¡a;229;Spain
2717;Arag├│n;229;Spain
2718;Principado de Asturias;229;Spain
2719;Illes Balears;229;Spain
2720;Canarias;229;Spain
2721;Cantabria;229;Spain
2722;Castilla y Le├│n;229;Spain
2723;Castilla-La Mancha;229;Spain
2724;Catalu├▒a/Catalunya;229;Spain
2725;Ciudad Aut├│noma de Ceuta;229;Spain
2726;Comunitat Valenciana;229;Spain
2727;Extremadura;229;Spain
2728;Galicia;229;Spain
2729;Comunidad de Madrid;229;Spain
2730;Ciudad Aut├│noma de Melilla;229;Spain
2731;Regi├│n de Murcia;229;Spain
2732;Comunidad Foral de Navarra;229;Spain
2733;Pa├¡s Vasco/Euskadi;229;Spain
2734;La Rioja;229;Spain
2736;Central;231;Sri Lanka
2737;Eastern;231;Sri Lanka
2738;North Central;231;Sri Lanka
2739;North Western;231;Sri Lanka
2740;Northern;231;Sri Lanka
2741;Sabaragamuwa;231;Sri Lanka
2742;Southern;231;Sri Lanka
2743;Uva;231;Sri Lanka
2744;Western;231;Sri Lanka
2745;Al Jazeera;6;Sudan
2746;El Buheyrat;74;South Sudan
2747;Unity;74;South Sudan
2748;Central Equatoria;74;South Sudan
2749;Blue Nile;6;Sudan
2750;Eastern Equatoria;74;South Sudan
2751;Jonglei;74;South Sudan
2753;Khartoum;6;Sudan
2754;Northern Bahr El Ghazal;74;South Sudan
2755;Northern;6;Sudan
2757;Northern Darfur;6;Sudan
2761;Nile;6;Sudan
2762;Sennar;6;Sudan
2764;Southern Darfur;6;Sudan
2765;Warab;74;South Sudan
2766;Western Bahr El Ghazal;74;South Sudan
2768;Western Equatoria;74;South Sudan
2769;Western Darfur;6;Sudan
2770;White Nile;6;Sudan
2771;Brokopondo;233;Suriname
2772;Commewijne;233;Suriname
2773;Coronie;233;Suriname
2774;Marowijne;233;Suriname
2775;Nickerie;233;Suriname
2776;Para;233;Suriname
2777;Paramaribo;233;Suriname
2778;Saramacca;233;Suriname
2779;Sipaliwini;233;Suriname
2780;Wanica;233;Suriname
2781;Administrative unit not available;234;Svalbard and Jan Mayen (Nor.)
2782;Hhohho;235;Swaziland
2783;Lubombo;235;Swaziland
2784;Manzini;235;Swaziland
2785;Shiselweni;235;Swaziland
2786;Blekinge Laen;236;Sweden
2787;Dalarnas Laen;236;Sweden
2788;Gaevleborgs Laen;236;Sweden
2789;Gotlands Laen;236;Sweden
2790;Hallands Laen;236;Sweden
2791;Jaemtlands Laen;236;Sweden
2792;Joenkoepings Laen;236;Sweden
2793;Kalmar Laen;236;Sweden
2794;Kronobergs Laen;236;Sweden
2795;Norrbottens Laen;236;Sweden
2796;Oerebro Laen;236;Sweden
2797;Oestergoetlands Laen;236;Sweden
2798;Skaane Laen;236;Sweden
2799;Soedermanlands Laen;236;Sweden
2800;Stockholms Laen;236;Sweden
2801;Uppsala Laen;236;Sweden
2802;Vaermlands Laen;236;Sweden
2803;Vaesterbottens Laen;236;Sweden
2804;Vaesternorrlands Laen;236;Sweden
2805;Vaestmanlands Laen;236;Sweden
2806;Vaestra Goetalands Laen;236;Sweden
2807;Aargau;237;Switzerland
2808;Appenzell Ausser-rhoden;237;Switzerland
2809;Appenzell Inner-rhoden;237;Switzerland
2810;Basel-landschaft;237;Switzerland
2811;Basel-stadt;237;Switzerland
2812;Bern;237;Switzerland
2813;Fribourg;237;Switzerland
2814;Geneve;237;Switzerland
2815;Glarus;237;Switzerland
2816;Graubunden;237;Switzerland
2817;Jura;237;Switzerland
2818;Luzern;237;Switzerland
2819;Neuchatel;237;Switzerland
2820;Nidwalden;237;Switzerland
2821;Obwalden;237;Switzerland
2822;Sankt Gallen;237;Switzerland
2823;Schaffhausen;237;Switzerland
2824;Schwyz;237;Switzerland
2825;Solothurn;237;Switzerland
2826;Thurgau;237;Switzerland
2827;Ticino;237;Switzerland
2828;Uri;237;Switzerland
2829;Valais;237;Switzerland
2830;Vaud;237;Switzerland
2831;Zug;237;Switzerland
2832;Zurich;237;Switzerland
2833;Al_Qunaytirah;238;Syrian Arab Republic
2834;Aleppo;238;Syrian Arab Republic
2835;As_Suweida;238;Syrian Arab Republic
2836;City_Damascus;238;Syrian Arab Republic
2837;Damascus;238;Syrian Arab Republic
2838;Dara;238;Syrian Arab Republic
2839;Dayr_Az_Zor;238;Syrian Arab Republic
2840;Hama;238;Syrian Arab Republic
2841;Hassakeh;238;Syrian Arab Republic
2842;Homs;238;Syrian Arab Republic
2843;Idleb;238;Syrian Arab Republic
2844;Lattakia;238;Syrian Arab Republic
2845;Raqqa;238;Syrian Arab Republic
2846;Tartous;238;Syrian Arab Republic
2847;Badakhshoni Kuni;239;Tajikistan
2848;Khatlon;239;Tajikistan
2849;Sogd;239;Tajikistan
2850;Tadzhikistan Territories;239;Tajikistan
2851;Amnat Charoen;240;Thailand
2852;Ang Thong;240;Thailand
2853;Bangkok;240;Thailand
2854;Buriram;240;Thailand
2855;Chachoengsao;240;Thailand
2856;Chainat;240;Thailand
2857;Chaiyaphum;240;Thailand
2858;Chanthaburi;240;Thailand
2859;Chiang Mai;240;Thailand
2860;Chiang Rai;240;Thailand
2861;Chonburi;240;Thailand
2862;Chumphon;240;Thailand
2863;Kalasin;240;Thailand
2864;Kampaeng Phet;240;Thailand
2865;Kanchanaburi;240;Thailand
2866;Khon Kaen;240;Thailand
2867;Krabi;240;Thailand
2868;Lampang;240;Thailand
2869;Lamphun;240;Thailand
2870;Loei;240;Thailand
2871;Lopburi;240;Thailand
2872;Mae Hong Son;240;Thailand
2873;Maha Sarakham;240;Thailand
2874;Mukdahan;240;Thailand
2875;Nakhon Nayok;240;Thailand
2876;Nakhon Pathom;240;Thailand
2877;Nakhon Phanom;240;Thailand
2878;Nakhon Ratchasima;240;Thailand
2879;Nakhon Sawan;240;Thailand
2880;Nakhon Si Thammarat;240;Thailand
2881;Nan;240;Thailand
2882;Narathiwat;240;Thailand
2883;Nong Bua Lamphu;240;Thailand
2884;Nong Khai;240;Thailand
2885;Nonthaburi;240;Thailand
2886;Pathum Thani;240;Thailand
2887;Pattani;240;Thailand
2888;Phachinburi;240;Thailand
2889;Phangnga;240;Thailand
2890;Phatthalung;240;Thailand
2891;Phayao;240;Thailand
2892;Phetchabun;240;Thailand
2893;Phetchaburi;240;Thailand
2894;Phichit;240;Thailand
2895;Phitsanulok;240;Thailand
2896;Phra Nakhon Si Ayudhya;240;Thailand
2897;Phrae;240;Thailand
2898;Phuket;240;Thailand
2899;Prachuap Khilikhan;240;Thailand
2900;Ranong;240;Thailand
2901;Ratchaburi;240;Thailand
2902;Rayong;240;Thailand
2903;Roi Et;240;Thailand
2904;Sa Kaeo;240;Thailand
2905;Sakon Nakhon;240;Thailand
2906;Samut Prakarn;240;Thailand
2907;Samut Sakhon;240;Thailand
2908;Samut Songkham;240;Thailand
2909;Saraburi;240;Thailand
2910;Satun;240;Thailand
2911;Si Saket;240;Thailand
2912;Singburi;240;Thailand
2913;Songkhla;240;Thailand
2914;Sukhothai;240;Thailand
2915;Suphanburi;240;Thailand
2916;Surat Thani;240;Thailand
2917;Surin;240;Thailand
2918;Tak;240;Thailand
2919;Trad;240;Thailand
2920;Trang;240;Thailand
2921;Ubon Ratchathani;240;Thailand
2922;Udon Thani;240;Thailand
2923;Uthai Thani;240;Thailand
2924;Uttaradit;240;Thailand
2925;Yala;240;Thailand
2926;Yasothon;240;Thailand
2927;Berovo;241;FYR of Macedonia
2928;Bitola;241;FYR of Macedonia
2929;Brod;241;FYR of Macedonia
2930;Debar;241;FYR of Macedonia
2931;Delcevo;241;FYR of Macedonia
2932;Demir Hisar;241;FYR of Macedonia
2933;Gevgelija;241;FYR of Macedonia
2934;Gostivar;241;FYR of Macedonia
2935;Kavadarci;241;FYR of Macedonia
2936;Kicevo;241;FYR of Macedonia
2937;Kocani;241;FYR of Macedonia
2938;Kratovo;241;FYR of Macedonia
2939;Kriva Palanka;241;FYR of Macedonia
2940;Krusevo;241;FYR of Macedonia
2941;Kumanovo;241;FYR of Macedonia
2942;Negotino;241;FYR of Macedonia
2943;Ohrid;241;FYR of Macedonia
2944;Prilep;241;FYR of Macedonia
2945;Probistip;241;FYR of Macedonia
2946;Radovic;241;FYR of Macedonia
2947;Resen;241;FYR of Macedonia
2948;Skopje;241;FYR of Macedonia
2949;Stip;241;FYR of Macedonia
2950;Struga;241;FYR of Macedonia
2951;Strumica;241;FYR of Macedonia
2952;Sveti Nikole;241;FYR of Macedonia
2953;Tetovo;241;FYR of Macedonia
2954;Valandovo;241;FYR of Macedonia
2955;Veles;241;FYR of Macedonia
2956;Vinica;241;FYR of Macedonia
2957;Aileu;242;Timor-Leste
2958;Ainaro;242;Timor-Leste
2959;Baucau;242;Timor-Leste
